code_dantai,code_pref,code_muni,name_pref,name_muni,name_muni_kana
282243,28,224,兵庫県,南あわじ市,ﾐﾅﾐｱﾜｼﾞｼ
282251,28,225,兵庫県,朝来市,ｱｻｺﾞｼ
282260,28,226,兵庫県,淡路市,ｱﾜｼﾞｼ
282278,28,227,兵庫県,宍粟市,ｼｿｳｼ
282286,28,228,兵庫県,加東市,ｶﾄｳｼ
282294,28,229,兵庫県,たつの市,ﾀﾂﾉｼ
283011,28,301,兵庫県,猪名川町,ｲﾅｶﾞﾜﾁｮｳ
283657,28,365,兵庫県,多可町,ﾀｶﾁｮｳ
283819,28,381,兵庫県,稲美町,ｲﾅﾐﾁｮｳ
283827,28,382,兵庫県,播磨町,ﾊﾘﾏﾁｮｳ
284424,28,442,兵庫県,市川町,ｲﾁｶﾜﾁｮｳ
284432,28,443,兵庫県,福崎町,ﾌｸｻｷﾁｮｳ
284467,28,446,兵庫県,神河町,ｶﾐｶﾜﾁｮｳ
284645,28,464,兵庫県,太子町,ﾀｲｼﾁｮｳ
284815,28,481,兵庫県,上郡町,ｶﾐｺﾞｵﾘﾁｮｳ
285013,28,501,兵庫県,佐用町,ｻﾖｳﾁｮｳ
285854,28,585,兵庫県,香美町,ｶﾐﾁｮｳ
285862,28,586,兵庫県,新温泉町,ｼﾝｵﾝｾﾝﾁｮｳ
290009,29,0,奈良県,,
292010,29,201,奈良県,奈良市,ﾅﾗｼ
292028,29,202,奈良県,大和高田市,ﾔﾏﾄﾀｶﾀﾞｼ
292036,29,203,奈良県,大和郡山市,ﾔﾏﾄｺｵﾘﾔﾏｼ
292044,29,204,奈良県,天理市,ﾃﾝﾘｼ
292052,29,205,奈良県,橿原市,ｶｼﾊﾗｼ
292061,29,206,奈良県,桜井市,ｻｸﾗｲｼ
292079,29,207,奈良県,五條市,ｺﾞｼﾞｮｳｼ
292087,29,208,奈良県,御所市,ｺﾞｾｼ
292095,29,209,奈良県,生駒市,ｲｺﾏｼ
292109,29,210,奈良県,香芝市,ｶｼﾊﾞｼ
292117,29,211,奈良県,葛城市,ｶﾂﾗｷﾞｼ
292125,29,212,奈良県,宇陀市,ｳﾀﾞｼ
293229,29,322,奈良県,山添村,ﾔﾏｿﾞｴﾑﾗ
293423,29,342,奈良県,平群町,ﾍｸﾞﾘﾁｮｳ
293431,29,343,奈良県,三郷町,ｻﾝｺﾞｳﾁｮｳ
293440,29,344,奈良県,斑鳩町,ｲｶﾙｶﾞﾁｮｳ
293458,29,345,奈良県,安堵町,ｱﾝﾄﾞﾁｮｳ
293610,29,361,奈良県,川西町,ｶﾜﾆｼﾁｮｳ
293628,29,362,奈良県,三宅町,ﾐﾔｹﾁｮｳ
293636,29,363,奈良県,田原本町,ﾀﾜﾗﾓﾄﾁｮｳ
293857,29,385,奈良県,曽爾村,ｿﾆﾑﾗ
293865,29,386,奈良県,御杖村,ﾐﾂｴﾑﾗ
294012,29,401,奈良県,高取町,ﾀｶﾄﾘﾁｮｳ
294021,29,402,奈良県,明日香村,ｱｽｶﾑﾗ
294241,29,424,奈良県,上牧町,ｶﾝﾏｷﾁｮｳ
294250,29,425,奈良県,王寺町,ｵｳｼﾞﾁｮｳ
294268,29,426,奈良県,広陵町,ｺｳﾘﾖｳﾁｮｳ
294276,29,427,奈良県,河合町,ｶﾜｲﾁｮｳ
294411,29,441,奈良県,吉野町,ﾖｼﾉﾁｮｳ
294420,29,442,奈良県,大淀町,ｵｵﾖﾄﾞﾁｮｳ
294438,29,443,奈良県,下市町,ｼﾓｲﾁﾁｮｳ
294446,29,444,奈良県,黒滝村,ｸﾛﾀｷﾑﾗ
294462,29,446,奈良県,天川村,ﾃﾝｶﾜﾑﾗ
294471,29,447,奈良県,野迫川村,ﾉｾｶﾞﾜﾑﾗ
294497,29,449,奈良県,十津川村,ﾄﾂｶﾜﾑﾗ
294501,29,450,奈良県,下北山村,ｼﾓｷﾀﾔﾏﾑﾗ
294519,29,451,奈良県,上北山村,ｶﾐｷﾀﾔﾏﾑﾗ
294527,29,452,奈良県,川上村,ｶﾜｶﾐﾑﾗ
294535,29,453,奈良県,東吉野村,ﾋｶﾞｼﾖｼﾉﾑﾗ
300004,30,0,和歌山県,,
302015,30,201,和歌山県,和歌山市,ﾜｶﾔﾏｼ
302023,30,202,和歌山県,海南市,ｶｲﾅﾝｼ
302031,30,203,和歌山県,橋本市,ﾊｼﾓﾄｼ
302040,30,204,和歌山県,有田市,ｱﾘﾀﾞｼ
302058,30,205,和歌山県,御坊市,ｺﾞﾎﾞｳｼ
302066,30,206,和歌山県,田辺市,ﾀﾅﾍﾞｼ
302074,30,207,和歌山県,新宮市,ｼﾝｸﾞｳｼ
302082,30,208,和歌山県,紀の川市,ｷﾉｶﾜｼ
302091,30,209,和歌山県,岩出市,ｲﾜﾃﾞｼ
303046,30,304,和歌山県,紀美野町,ｷﾐﾉﾁｮｳ
303411,30,341,和歌山県,かつらぎ町,ｶﾂﾗｷﾞﾁｮｳ
303437,30,343,和歌山県,九度山町,ｸﾄﾞﾔﾏﾁｮｳ
303445,30,344,和歌山県,高野町,ｺｳﾔﾁｮｳ
303615,30,361,和歌山県,湯浅町,ﾕｱｻﾁｮｳ
303623,30,362,和歌山県,広川町,ﾋﾛｶﾞﾜﾁｮｳ
303666,30,366,和歌山県,有田川町,ｱﾘﾀﾞｶﾞﾜﾁｮｳ
303810,30,381,和歌山県,美浜町,ﾐﾊﾏﾁｮｳ
303828,30,382,和歌山県,日高町,ﾋﾀﾞｶﾁｮｳ
303836,30,383,和歌山県,由良町,ﾕﾗﾁｮｳ
303909,30,390,和歌山県,印南町,ｲﾅﾐﾁｮｳ
303917,30,391,和歌山県,みなべ町,ﾐﾅﾍﾞﾁｮｳ
303925,30,392,和歌山県,日高川町,ﾋﾀﾞｶｶﾞﾜﾁｮｳ
304018,30,401,和歌山県,白浜町,ｼﾗﾊﾏﾁｮｳ
304042,30,404,和歌山県,上富田町,ｶﾐﾄﾝﾀﾞﾁｮｳ
304069,30,406,和歌山県,すさみ町,ｽｻﾐﾁｮｳ
304212,30,421,和歌山県,那智勝浦町,ﾅﾁｶﾂｳﾗﾁｮｳ
304221,30,422,和歌山県,太地町,ﾀｲｼﾞﾁｮｳ
304247,30,424,和歌山県,古座川町,ｺｻﾞｶﾞﾜﾁｮｳ
304271,30,427,和歌山県,北山村,ｷﾀﾔﾏﾑﾗ
304280,30,428,和歌山県,串本町,ｸｼﾓﾄﾁｮｳ
310000,31,0,鳥取県,,
312011,31,201,鳥取県,鳥取市,ﾄｯﾄﾘｼ
312029,31,202,鳥取県,米子市,ﾖﾅｺﾞｼ
312037,31,203,鳥取県,倉吉市,ｸﾗﾖｼｼ
312045,31,204,鳥取県,境港市,ｻｶｲﾐﾅﾄｼ
313025,31,302,鳥取県,岩美町,ｲﾜﾐﾁｮｳ
313254,31,325,鳥取県,若桜町,ﾜｶｻﾁｮｳ
313289,31,328,鳥取県,智頭町,ﾁﾂﾞﾁｮｳ
313297,31,329,鳥取県,八頭町,ﾔｽﾞﾁｮｳ
313645,31,364,鳥取県,三朝町,ﾐｻｻﾁｮｳ
313700,31,370,鳥取県,湯梨浜町,ﾕﾘﾊﾏﾁｮｳ
313718,31,371,鳥取県,琴浦町,ｺﾄｳﾗﾁｮｳ
313726,31,372,鳥取県,北栄町,ﾎｸｴｲﾁｮｳ
313840,31,384,鳥取県,日吉津村,ﾋｴﾂﾞｿﾝ
313866,31,386,鳥取県,大山町,ﾀﾞｲｾﾝﾁｮｳ
313891,31,389,鳥取県,南部町,ﾅﾝﾌﾞﾁｮｳ
313904,31,390,鳥取県,伯耆町,ﾎｳｷﾁｮｳ
314013,31,401,鳥取県,日南町,ﾆﾁﾅﾝﾁｮｳ
314021,31,402,鳥取県,日野町,ﾋﾉﾁｮｳ
314030,31,403,鳥取県,江府町,ｺｳﾌﾁｮｳ
320005,32,0,島根県,,
322016,32,201,島根県,松江市,ﾏﾂｴｼ
322024,32,202,島根県,浜田市,ﾊﾏﾀﾞｼ
322032,32,203,島根県,出雲市,ｲｽﾞﾓｼ
322041,32,204,島根県,益田市,ﾏｽﾀﾞｼ
322059,32,205,島根県,大田市,ｵｵﾀﾞｼ
322067,32,206,島根県,安来市,ﾔｽｷﾞｼ
322075,32,207,島根県,江津市,ｺﾞｳﾂｼ
322091,32,209,島根県,雲南市,ｳﾝﾅﾝｼ
323438,32,343,島根県,奥出雲町,ｵｸｲｽﾞﾓﾁｮｳ
323861,32,386,島根県,飯南町,ｲｲﾅﾝﾁｮｳ
324418,32,441,島根県,川本町,ｶﾜﾓﾄﾏﾁ
324485,32,448,島根県,美郷町,ﾐｻﾄﾁｮｳ
324493,32,449,島根県,邑南町,ｵｵﾅﾝﾁｮｳ
325015,32,501,島根県,津和野町,ﾂﾜﾉﾁｮｳ
325058,32,505,島根県,吉賀町,ﾖｼｶﾁｮｳ
325252,32,525,島根県,海士町,ｱﾏﾁｮｳ
325261,32,526,島根県,西ノ島町,ﾆｼﾉｼﾏﾁｮｳ
325279,32,527,島根県,知夫村,ﾁﾌﾞﾑﾗ
325287,32,528,島根県,隠岐の島町,ｵｷﾉｼﾏﾁｮｳ
330001,33,0,岡山県,,
331007,33,100,岡山県,岡山市,ｵｶﾔﾏｼ
332020,33,202,岡山県,倉敷市,ｸﾗｼｷｼ
332038,33,203,岡山県,津山市,ﾂﾔﾏｼ
332046,33,204,岡山県,玉野市,ﾀﾏﾉｼ
332054,33,205,岡山県,笠岡市,ｶｻｵｶｼ
332071,33,207,岡山県,井原市,ｲﾊﾞﾗｼ
332089,33,208,岡山県,総社市,ｿｳｼﾞﾔｼ
332097,33,209,岡山県,高梁市,ﾀｶﾊｼｼ
332101,33,210,岡山県,新見市,ﾆｲﾐｼ
332119,33,211,岡山県,備前市,ﾋﾞｾﾞﾝｼ
332127,33,212,岡山県,瀬戸内市,ｾﾄｳﾁｼ
332135,33,213,岡山県,赤磐市,ｱｶｲﾜｼ
332143,33,214,岡山県,真庭市,ﾏﾆﾜｼ
332151,33,215,岡山県,美作市,ﾐﾏｻｶｼ
332160,33,216,岡山県,浅口市,ｱｻｸﾁｼ
333468,33,346,岡山県,和気町,ﾜｹﾁｮｳ
334235,33,423,岡山県,早島町,ﾊﾔｼﾏﾁｮｳ
334456,33,445,岡山県,里庄町,ｻﾄｼｮｳﾁｮｳ
334618,33,461,岡山県,矢掛町,ﾔｶｹﾞﾁｮｳ
335860,33,586,岡山県,新庄村,ｼﾝｼﾞﾖｳｿﾝ
336068,33,606,岡山県,鏡野町,ｶｶﾞﾐﾉﾁｮｳ
336220,33,622,岡山県,勝央町,ｼｮｳｵｳﾁｮｳ
336238,33,623,岡山県,奈義町,ﾅｷﾞﾁｮｳ
336432,33,643,岡山県,西粟倉村,ﾆｼｱﾜｸﾗｿﾝ
336637,33,663,岡山県,久米南町,ｸﾒﾅﾝﾁｮｳ
336661,33,666,岡山県,美咲町,ﾐｻｷﾁｮｳ
336815,33,681,岡山県,吉備中央町,ｷﾋﾞﾁｭｳｵｳﾁｮｳ
340006,34,0,広島県,,
341002,34,100,広島県,広島市,ﾋﾛｼﾏｼ
342025,34,202,広島県,呉市,ｸﾚｼ
342033,34,203,広島県,竹原市,ﾀｹﾊﾗｼ
342041,34,204,広島県,三原市,ﾐﾊﾗｼ
342050,34,205,広島県,尾道市,ｵﾉﾐﾁｼ
342076,34,207,広島県,福山市,ﾌｸﾔﾏｼ
342084,34,208,広島県,府中市,ﾌﾁｭｳｼ
342092,34,209,広島県,三次市,ﾐﾖｼｼ
342106,34,210,広島県,庄原市,ｼｮｳﾊﾞﾗｼ
342114,34,211,広島県,大竹市,ｵｵﾀｹｼ
342122,34,212,広島県,東広島市,ﾋｶﾞｼﾋﾛｼﾏｼ
342131,34,213,広島県,廿日市市,ﾊﾂｶｲﾁｼ
342149,34,214,広島県,安芸高田市,ｱｷﾀｶﾀｼ
342157,34,215,広島県,江田島市,ｴﾀｼﾞﾏｼ
343021,34,302,広島県,府中町,ﾌﾁｭｳﾁｮｳ
343048,34,304,広島県,海田町,ｶｲﾀﾁｮｳ
343072,34,307,広島県,熊野町,ｸﾏﾉﾁｮｳ
343099,34,309,広島県,坂町,ｻｶﾁｮｳ
343684,34,368,広島県,安芸太田町,ｱｷｵｵﾀﾁｮｳ
343692,34,369,広島県,北広島町,ｷﾀﾋﾛｼﾏﾁｮｳ
344311,34,431,広島県,大崎上島町,ｵｵｻｷｶﾐｼﾞﾏﾁｮｳ
344621,34,462,広島県,世羅町,ｾﾗﾁｮｳ
345458,34,545,広島県,神石高原町,ｼﾞﾝｾｷｺｳｹﾞﾝﾁｮｳ
350001,35,0,山口県,,
352012,35,201,山口県,下関市,ｼﾓﾉｾｷｼ
352021,35,202,山口県,宇部市,ｳﾍﾞｼ
352039,35,203,山口県,山口市,ﾔﾏｸﾞﾁｼ
352047,35,204,山口県,萩市,ﾊｷﾞｼ
352063,35,206,山口県,防府市,ﾎｳﾌｼ
352071,35,207,山口県,下松市,ｸﾀﾞﾏﾂｼ
352080,35,208,山口県,岩国市,ｲﾜｸﾆｼ
352101,35,210,山口県,光市,ﾋｶﾘｼ
352110,35,211,山口県,長門市,ﾅｶﾞﾄｼ
352128,35,212,山口県,柳井市,ﾔﾅｲｼ
352136,35,213,山口県,美祢市,ﾐﾈｼ
352152,35,215,山口県,周南市,ｼｭｳﾅﾝｼ
352161,35,216,山口県,山陽小野田市,ｻﾝﾖｳｵﾉﾀﾞｼ
353051,35,305,山口県,周防大島町,ｽｵｳｵｵｼﾏﾁｮｳ
353213,35,321,山口県,和木町,ﾜｷﾁｮｳ
353418,35,341,山口県,上関町,ｶﾐﾉｾｷﾁｮｳ
353434,35,343,山口県,田布施町,ﾀﾌﾞｾﾁｮｳ
353442,35,344,山口県,平生町,ﾋﾗｵﾁｮｳ
355020,35,502,山口県,阿武町,ｱﾌﾞﾁｮｳ
360007,36,0,徳島県,,
362018,36,201,徳島県,徳島市,ﾄｸｼﾏｼ
362026,36,202,徳島県,鳴門市,ﾅﾙﾄｼ
362034,36,203,徳島県,小松島市,ｺﾏﾂｼﾏｼ
362042,36,204,徳島県,阿南市,ｱﾅﾝｼ
362051,36,205,徳島県,吉野川市,ﾖｼﾉｶﾞﾜｼ
362069,36,206,徳島県,阿波市,ｱﾜｼ
362077,36,207,徳島県,美馬市,ﾐﾏｼ
362085,36,208,徳島県,三好市,ﾐﾖｼｼ
363014,36,301,徳島県,勝浦町,ｶﾂｳﾗﾁｮｳ
363022,36,302,徳島県,上勝町,ｶﾐｶﾂﾁｮｳ
363219,36,321,徳島県,佐那河内村,ｻﾅｺﾞｳﾁｿﾝ
363413,36,341,徳島県,石井町,ｲｼｲﾁｮｳ
363421,36,342,徳島県,神山町,ｶﾐﾔﾏﾁｮｳ
363685,36,368,徳島県,那賀町,ﾅｶﾁｮｳ
363839,36,383,徳島県,牟岐町,ﾑｷﾞﾁｮｳ
363871,36,387,徳島県,美波町,ﾐﾅﾐﾁｮｳ
363880,36,388,徳島県,海陽町,ｶｲﾖｳﾁｮｳ
364011,36,401,徳島県,松茂町,ﾏﾂｼｹﾞﾁｮｳ
364029,36,402,徳島県,北島町,ｷﾀｼﾞﾏﾁｮｳ
364037,36,403,徳島県,藍住町,ｱｲｽﾞﾐﾁｮｳ
364045,36,404,徳島県,板野町,ｲﾀﾉﾁｮｳ
364053,36,405,徳島県,上板町,ｶﾐｲﾀﾁｮｳ
364681,36,468,徳島県,つるぎ町,ﾂﾙｷﾞﾁｮｳ
364894,36,489,徳島県,東みよし町,ﾋｶﾞｼﾐﾖｼﾁｮｳ
370002,37,0,香川県,,
372013,37,201,香川県,高松市,ﾀｶﾏﾂｼ
372021,37,202,香川県,丸亀市,ﾏﾙｶﾞﾒｼ
372030,37,203,香川県,坂出市,ｻｶｲﾃﾞｼ
372048,37,204,香川県,善通寺市,ｾﾞﾝﾂｳｼﾞｼ
372056,37,205,香川県,観音寺市,ｶﾝｵﾝｼﾞｼ
372064,37,206,香川県,さぬき市,ｻﾇｷｼ
372072,37,207,香川県,東かがわ市,ﾋｶﾞｼｶｶﾞﾜｼ
372081,37,208,香川県,三豊市,ﾐﾄﾖｼ
373222,37,322,香川県,土庄町,ﾄﾉｼｮｳﾁｮｳ
373249,37,324,香川県,小豆島町,ｼｮｳﾄﾞｼﾏﾁｮｳ
373419,37,341,香川県,三木町,ﾐｷﾁｮｳ
373648,37,364,香川県,直島町,ﾅｵｼﾏﾁｮｳ
373869,37,386,香川県,宇多津町,ｳﾀﾂﾞﾁｮｳ
373877,37,387,香川県,綾川町,ｱﾔｶﾞﾜﾁｮｳ
374032,37,403,香川県,琴平町,ｺﾄﾋﾗﾁｮｳ
374041,37,404,香川県,多度津町,ﾀﾄﾞﾂﾁｮｳ
374067,37,406,香川県,まんのう町,ﾏﾝﾉｳﾁｮｳ
380008,38,0,愛媛県,,
382019,38,201,愛媛県,松山市,ﾏﾂﾔﾏｼ
382027,38,202,愛媛県,今治市,ｲﾏﾊﾞﾘｼ
382035,38,203,愛媛県,宇和島市,ｳﾜｼﾞﾏｼ
382043,38,204,愛媛県,八幡浜市,ﾔﾜﾀﾊﾏｼ
382051,38,205,愛媛県,新居浜市,ﾆｲﾊﾏｼ
382060,38,206,愛媛県,西条市,ｻｲｼﾞｮｳｼ
382078,38,207,愛媛県,大洲市,ｵｵｽﾞｼ
382108,38,210,愛媛県,伊予市,ｲﾖｼ
382132,38,213,愛媛県,四国中央市,ｼｺｸﾁｭｳｵｳｼ
382141,38,214,愛媛県,西予市,ｾｲﾖｼ
382159,38,215,愛媛県,東温市,ﾄｳｵﾝｼ
383562,38,356,愛媛県,上島町,ｶﾐｼﾞﾏﾁｮｳ
383864,38,386,愛媛県,久万高原町,ｸﾏｺｳｹﾞﾝﾁｮｳ
384011,38,401,愛媛県,松前町,ﾏｻｷﾁｮｳ
384020,38,402,愛媛県,砥部町,ﾄﾍﾞﾁｮｳ
384224,38,422,愛媛県,内子町,ｳﾁｺﾁｮｳ
384429,38,442,愛媛県,伊方町,ｲｶﾀﾁｮｳ
384844,38,484,愛媛県,松野町,ﾏﾂﾉﾁｮｳ
384887,38,488,愛媛県,鬼北町,ｷﾎｸﾁｮｳ
385069,38,506,愛媛県,愛南町,ｱｲﾅﾝﾁｮｳ
390003,39,0,高知県,,
392014,39,201,高知県,高知市,ｺｳﾁｼ
392022,39,202,高知県,室戸市,ﾑﾛﾄｼ
392031,39,203,高知県,安芸市,ｱｷｼ
392049,39,204,高知県,南国市,ﾅﾝｺｸｼ
392057,39,205,高知県,土佐市,ﾄｻｼ
392065,39,206,高知県,須崎市,ｽｻｷｼ
392081,39,208,高知県,宿毛市,ｽｸﾓｼ
392090,39,209,高知県,土佐清水市,ﾄｻｼﾐｽﾞｼ
392103,39,210,高知県,四万十市,ｼﾏﾝﾄｼ
392111,39,211,高知県,香南市,ｺｳﾅﾝｼ
392120,39,212,高知県,香美市,ｶﾐｼ
393011,39,301,高知県,東洋町,ﾄｳﾖｳﾁｮｳ
393029,39,302,高知県,奈半利町,ﾅﾊﾘﾁｮｳ
393037,39,303,高知県,田野町,ﾀﾉﾁｮｳ
393045,39,304,高知県,安田町,ﾔｽﾀﾞﾁｮｳ
393053,39,305,高知県,北川村,ｷﾀｶﾞﾜﾑﾗ
393061,39,306,高知県,馬路村,ｳﾏｼﾞﾑﾗ
393070,39,307,高知県,芸西村,ｹﾞｲｾｲﾑﾗ
393410,39,341,高知県,本山町,ﾓﾄﾔﾏﾁｮｳ
393444,39,344,高知県,大豊町,ｵｵﾄﾖﾁｮｳ
393631,39,363,高知県,土佐町,ﾄｻﾁｮｳ
393649,39,364,高知県,大川村,ｵｵｶﾜﾑﾗ
393860,39,386,高知県,いの町,ｲﾉﾁｮｳ
393878,39,387,高知県,仁淀川町,ﾆﾖﾄﾞｶﾞﾜﾁｮｳ
394017,39,401,高知県,中土佐町,ﾅｶﾄｻﾁｮｳ
394025,39,402,高知県,佐川町,ｻｶﾜﾁｮｳ
394033,39,403,高知県,越知町,ｵﾁﾁｮｳ
394050,39,405,高知県,梼原町,ﾕｽﾊﾗﾁｮｳ
394106,39,410,高知県,日高村,ﾋﾀﾞｶﾑﾗ
394114,39,411,高知県,津野町,ﾂﾉﾁｮｳ
394122,39,412,高知県,四万十町,ｼﾏﾝﾄﾁｮｳ
394246,39,424,高知県,大月町,ｵｵﾂｷﾁｮｳ
394271,39,427,高知県,三原村,ﾐﾊﾗﾑﾗ
394289,39,428,高知県,黒潮町,ｸﾛｼｵﾁｮｳ
400009,40,0,福岡県,,
401005,40,100,福岡県,北九州市,ｷﾀｷｭｳｼｭｳｼ
401307,40,130,福岡県,福岡市,ﾌｸｵｶｼ
402028,40,202,福岡県,大牟田市,ｵｵﾑﾀｼ
402036,40,203,福岡県,久留米市,ｸﾙﾒｼ
402044,40,204,福岡県,直方市,ﾉｵｶﾞﾀｼ
402052,40,205,福岡県,飯塚市,ｲｲﾂﾞｶｼ
402061,40,206,福岡県,田川市,ﾀｶﾞﾜｼ
402079,40,207,福岡県,柳川市,ﾔﾅｶﾞﾜｼ
402109,40,210,福岡県,八女市,ﾔﾒｼ
402117,40,211,福岡県,筑後市,ﾁｸｺﾞｼ
402125,40,212,福岡県,大川市,ｵｵｶﾜｼ
402133,40,213,福岡県,行橋市,ﾕｸﾊｼｼ
402141,40,214,福岡県,豊前市,ﾌﾞｾﾞﾝｼ
402150,40,215,福岡県,中間市,ﾅｶﾏｼ
402168,40,216,福岡県,小郡市,ｵｺﾞｵﾘｼ
402176,40,217,福岡県,筑紫野市,ﾁｸｼﾉｼ
402184,40,218,福岡県,春日市,ｶｽｶﾞｼ
402192,40,219,福岡県,大野城市,ｵｵﾉｼﾞｮｳｼ
402206,40,220,福岡県,宗像市,ﾑﾅｶﾀｼ
402214,40,221,福岡県,太宰府市,ﾀﾞｻﾞｲﾌｼ
402231,40,223,福岡県,古賀市,ｺｶﾞｼ
402249,40,224,福岡県,福津市,ﾌｸﾂｼ
402257,40,225,福岡県,うきは市,ｳｷﾊｼ
402265,40,226,福岡県,宮若市,ﾐﾔﾜｶｼ
402273,40,227,福岡県,嘉麻市,ｶﾏｼ
402281,40,228,福岡県,朝倉市,ｱｻｸﾗｼ
402290,40,229,福岡県,みやま市,ﾐﾔﾏｼ
402303,40,230,福岡県,糸島市,ｲﾄｼﾏｼ
402311,40,231,福岡県,那珂川市,ﾅｶｶﾞﾜｼ
403415,40,341,福岡県,宇美町,ｳﾐﾏﾁ
403423,40,342,福岡県,篠栗町,ｻｻｸﾞﾘﾏﾁ
403431,40,343,福岡県,志免町,ｼﾒﾏﾁ
403440,40,344,福岡県,須恵町,ｽｴﾏﾁ
403458,40,345,福岡県,新宮町,ｼﾝｸﾞｳﾏﾁ
403482,40,348,福岡県,久山町,ﾋｻﾔﾏﾏﾁ
403491,40,349,福岡県,粕屋町,ｶｽﾔﾏﾁ
403814,40,381,福岡県,芦屋町,ｱｼﾔﾏﾁ
403822,40,382,福岡県,水巻町,ﾐｽﾞﾏｷﾏﾁ
403831,40,383,福岡県,岡垣町,ｵｶｶﾞｷﾏﾁ
403849,40,384,福岡県,遠賀町,ｵﾝｶﾞﾁｮｳ
404012,40,401,福岡県,小竹町,ｺﾀｹﾏﾁ
404021,40,402,福岡県,鞍手町,ｸﾗﾃﾏﾁ
404217,40,421,福岡県,桂川町,ｹｲｾﾝﾏﾁ
404471,40,447,福岡県,筑前町,ﾁｸｾﾞﾝﾏﾁ
404489,40,448,福岡県,東峰村,ﾄｳﾎｳﾑﾗ
405035,40,503,福岡県,大刀洗町,ﾀﾁｱﾗｲﾏﾁ
405221,40,522,福岡県,大木町,ｵｵｷﾏﾁ
405442,40,544,福岡県,広川町,ﾋﾛｶﾜﾏﾁ
406015,40,601,福岡県,香春町,ｶﾜﾗﾏﾁ
406023,40,602,福岡県,添田町,ｿｴﾀﾞﾏﾁ
406040,40,604,福岡県,糸田町,ｲﾄﾀﾞﾏﾁ
406058,40,605,福岡県,川崎町,ｶﾜｻｷﾏﾁ
406082,40,608,福岡県,大任町,ｵｵﾄｳﾏﾁ
406091,40,609,福岡県,赤村,ｱｶﾑﾗ
406104,40,610,福岡県,福智町,ﾌｸﾁﾏﾁ
406210,40,621,福岡県,苅田町,ｶﾝﾀﾞﾏﾁ
406252,40,625,福岡県,みやこ町,ﾐﾔｺﾏﾁ
406422,40,642,福岡県,吉富町,ﾖｼﾄﾐﾏﾁ
406465,40,646,福岡県,上毛町,ｺｳｹﾞﾏﾁ
406473,40,647,福岡県,築上町,ﾁｸｼﾞｮｳﾏﾁ
410004,41,0,佐賀県,,
412015,41,201,佐賀県,佐賀市,ｻｶﾞｼ
412023,41,202,佐賀県,唐津市,ｶﾗﾂｼ
412031,41,203,佐賀県,鳥栖市,ﾄｽｼ
412040,41,204,佐賀県,多久市,ﾀｸｼ
412058,41,205,佐賀県,伊万里市,ｲﾏﾘｼ
412066,41,206,佐賀県,武雄市,ﾀｹｵｼ
412074,41,207,佐賀県,鹿島市,ｶｼﾏｼ
412082,41,208,佐賀県,小城市,ｵｷﾞｼ
412091,41,209,佐賀県,嬉野市,ｳﾚｼﾉｼ
412104,41,210,佐賀県,神埼市,ｶﾝｻﾞｷｼ
413275,41,327,佐賀県,吉野ヶ里町,ﾖｼﾉｶﾞﾘﾁｮｳ
413411,41,341,佐賀県,基山町,ｷﾔﾏﾁｮｳ
